identifier,base_fid,direction,actype,origin,destination,spawn_time,del_time,spawn_lat,spawn_lon,spawn_alt_ft,spawn_mass_kg,n_waypoints
262141061,262141061,eastbound,A332,KJFK,EDDF,23:28:58.85,30:09:33.67,40.856053,-67.922215,36223.0,201430.54608757613,115
262138423,262138423,eastbound,A333,KEWR,ESSA,23:29:08.63,28:44:58.47,50.67168,-53.841284,38992.0,189942.25073529454,90
262124173,262124173,eastbound,B772,KCLT,LIRF,23:29:45.02,29:47:37.85,39.07682,-68.941303,37301.0,238141.9251860162,94
262124729,262124729,eastbound,A333,CYUL,LFPO,23:30:06.34,28:12:39.24,48.982455,-53.210425,38821.0,191289.37717004665,82
262143525,262143525,eastbound,B763,KJFK,LIPZ,23:30:50.47,30:04:06.56,41.481531,-67.829724,35697.0,164200.11963265954,108
262143053,262143053,eastbound,A333,KEWR,EIDW,23:31:37.82,27:28:16.29,46.290684,-52.472126,38895.0,190114.84174185264,65
262142981,262142981,eastbound,A333,KDTW,LIRF,23:32:44.56,30:08:25.68,41.508426,-68.330599,38173.0,192876.63327771318,91
262128351,262128351,eastbound,B789,KMIA,EGLL,23:34:03.93,29:08:43.79,38.149073,-61.397957,40327.0,193159.9660335555,95
262150110,262150110,eastbound,B77W,KPHL,EGLL,23:34:46.48,29:25:36.89,41.11986,-68.311481,36190.0,275693.15918573155,104
262138744,262138744,eastbound,B764,KDTW,EDDM,23:36:08.16,30:01:53.00,42.338267,-64.414512,33988.0,179258.44667456162,98
262126748,262126748,eastbound,A333,KDTW,LFPG,23:37:57.44,30:07:12.02,41.741201,-67.871232,38152.0,192742.28895587646,106
262153948,262153948,eastbound,A339,KJFK,EHAM,23:38:12.27,28:25:44.98,46.792324,-52.85414,39961.0,201066.62533720137,83
262123516,262123516,eastbound,B77W,CYUL,EBBR,23:38:22.48,28:09:44.89,51.311916,-54.872923,40239.0,266689.57385136833,81
262150940,262150940,eastbound,B763,KATL,LIMC,23:38:24.32,30:26:59.03,38.553933,-69.289632,37136.0,165417.7018603711,99
262155696,262155696,eastbound,B772,KMCO,EGKK,23:38:44.16,29:22:01.93,38.126837,-63.559499,38741.0,225158.59483300385,99
262125438,262125438,eastbound,A333,KEWR,LFPO,23:39:36.12,29:56:28.30,42.085151,-66.069386,36900.0,195183.22100855247,106
262138058,262138058,eastbound,B78X,KEWR,LFPG,23:39:41.45,29:21:48.30,42.560181,-63.303633,36123.0,223250.16004910454,102
262152459,262152459,eastbound,A333,KBDL,EIDW,23:42:04.10,27:33:19.82,47.304901,-52.323249,38826.0,190886.42191355437,64
262155404,262155404,eastbound,B772,KEWR,LIPZ,23:42:13.25,30:04:02.89,40.580161,-68.193765,35916.0,235599.49491452184,107
262140640,262140640,eastbound,A35K,KJFK,EGLL,23:42:13.59,29:38:09.30,41.2328,-67.724442,36388.0,256165.59684100767,104
262154484,262154484,eastbound,B772,KIAD,EGLL,23:42:45.16,29:37:24.32,40.849197,-68.195089,36427.0,226833.1114450466,105
262142666,262142666,eastbound,A333,KATL,EGCC,23:43:23.14,29:54:45.19,38.153877,-67.641382,38587.0,191352.1749932668,104
262130759,262130759,eastbound,A333,KBOS,EGKK,23:43:32.08,29:12:50.89,42.99147,-61.359867,36402.0,194801.44155265205,92
262137520,262137520,eastbound,B77W,KJFK,LFPG,23:43:36.14,29:50:48.25,41.377419,-67.827225,35883.0,277962.25905196834,109
262126028,262126028,eastbound,B748,KMIA,EDDF,23:46:22.41,29:58:56.32,38.161543,-64.969492,36465.0,387775.59047401923,98
262134740,262134740,eastbound,B789,CYUL,EKCH,23:46:37.53,28:37:06.25,53.280885,-56.685709,41093.0,191932.7455687847,86
262141499,262141499,eastbound,B789,CYUL,EDDF,23:47:47.25,28:34:04.55,51.883065,-54.832656,41090.0,191707.56645428343,83
262150749,262150749,eastbound,B772,KRDU,EGLL,23:48:51.72,29:48:25.36,39.463999,-68.154844,36821.0,227593.77428012993,108
262155442,262155442,eastbound,A333,KMCO,EGCC,23:51:19.71,29:49:01.16,38.036601,-64.873848,38768.0,190219.78161812242,101
262151776,262151776,eastbound,B763,KEWR,LDDU,23:51:32.84,30:22:08.66,40.799915,-68.190762,35519.0,167647.51234963074,97
262124393,262124393,eastbound,B77W,KJFK,EGLL,23:51:47.89,29:41:27.45,41.48979,-67.842727,35824.0,275231.2226473652,104
